,eventNum,lumiNum,taggerScore
275,2715561.0,1304.0,9.120740287471563e-05
276,100954.0,49.0,0.0005263651837594807
277,2723059.0,1308.0,0.0004664975276682526
278,2710945.0,1302.0,0.0026251201052218676
279,1685003.0,809.0,2.281926936120726e-05
280,2898069.0,1392.0,0.00241494900546968
281,1321951.0,635.0,0.0011124203447252512
282,2483901.0,1193.0,0.0009642742807045579
283,965025.0,464.0,0.7664437890052795
284,1096564.0,527.0,0.0003321359399706125
285,3940762.0,1892.0,0.0014200351433828473
286,2473703.0,1188.0,0.007334673777222633
287,3452482.0,1658.0,0.0035500943195074797
288,2690344.0,1292.0,0.0013757625129073858
289,2707962.0,1301.0,0.0007832111441530287
290,909381.0,437.0,0.0010008137905970216
291,2014395.0,968.0,0.00021208180987741798
292,1311099.0,630.0,0.00032623697188682854
293,2715372.0,1304.0,0.036612898111343384
294,2199389.0,1056.0,0.35774335265159607
295,1572232.0,755.0,0.0006615403690375388
296,23830.0,12.0,0.00040823922608979046
297,1686190.0,810.0,0.0005083323339931667
298,2050542.0,985.0,0.0012878641718998551
299,3609136.0,1733.0,0.00030203466303646564
300,1783264.0,857.0,0.0028382488526403904
301,3571377.0,1715.0,4.491920208238298e-06
302,2108581.0,1013.0,0.016256850212812424
303,2386512.0,1146.0,0.9345492124557495
304,1471977.0,707.0,8.410062037000898e-06
305,539624.0,260.0,0.012144687585532665
306,3746649.0,1799.0,0.0006852222140878439
307,1549900.0,745.0,0.00016190062160603702
308,2638041.0,1267.0,0.010820622555911541
309,3110289.0,1494.0,0.00023148482432588935
310,611988.0,294.0,0.00034639029763638973
311,4062842.0,1951.0,1.7983529687626287e-07
312,1834680.0,881.0,0.0022700484842061996
313,2565468.0,1232.0,0.0003191232681274414
314,2282837.0,1096.0,0.0029057261999696493
315,631783.0,304.0,0.0006638301420025527
316,326165.0,157.0,0.01497561763972044
317,3730203.0,1791.0,2.4560265956097282e-05
318,2118524.0,1018.0,1.693276317382697e-05
319,2004733.0,963.0,0.0028920865152031183
320,1807930.0,868.0,0.0012757939985021949
321,2239824.0,1076.0,2.0063237116119126e-06
322,3546625.0,1703.0,0.00013135981862433255
323,4020183.0,1930.0,0.00558111909776926
324,3679392.0,1767.0,0.8307663202285767
325,3692993.0,1773.0,0.0014158698031678796
326,4146888.0,1991.0,0.0004753692483063787
327,2387020.0,1146.0,1.0837170094646353e-07
328,3743137.0,1797.0,3.041564696104615e-06
329,880617.0,423.0,2.6328447347623296e-05
330,1224223.0,588.0,0.00047947364510037005
331,3886829.0,1866.0,2.5155801267828792e-05
332,1041481.0,500.0,0.00041082524694502354
333,2108231.0,1013.0,3.4315805805817945e-06
334,195504.0,94.0,0.002810769248753786
335,4063783.0,1951.0,0.05842160806059837
336,1386173.0,666.0,0.00648507010191679
337,1297392.0,623.0,9.425943426322192e-05
338,2209413.0,1061.0,1.7874621335067786e-05
339,1978232.0,950.0,0.1475636065006256
340,3941391.0,1893.0,0.0006575821898877621
341,1918825.0,922.0,0.0001331802923232317
342,1179583.0,567.0,0.0014938035747036338
343,3409359.0,1637.0,2.729373227339238e-05
344,198958.0,96.0,0.0008039461681619287
345,3603932.0,1731.0,0.006376367527991533
346,2486262.0,1194.0,6.136442971182987e-05
347,3069099.0,1474.0,0.027624165639281273
348,1938374.0,931.0,0.12321099638938904
349,1734031.0,833.0,0.004264604300260544
350,1616290.0,776.0,0.0019839175511151552
351,2704292.0,1299.0,3.508958252496086e-05
352,2135258.0,1026.0,0.009357145987451077
353,379716.0,183.0,0.004264150746166706
354,3660328.0,1758.0,0.0035673787351697683
355,431692.0,208.0,3.4530799894127995e-05
356,1381788.0,664.0,0.00019436803995631635
357,908209.0,437.0,0.018299894407391548
358,3530218.0,1695.0,0.0029698279686272144
359,2113789.0,1015.0,4.746167178382166e-05
360,3556621.0,1708.0,0.011142333038151264
361,477013.0,230.0,0.0009458943386562169
362,3242321.0,1557.0,0.0004733430687338114
363,3669805.0,1762.0,0.164264515042305
364,1291555.0,621.0,0.0008278633467853069
365,1939830.0,932.0,0.49789300560951233
366,1572980.0,756.0,0.0026777733583003283
367,12315.0,6.0,0.022571558132767677
368,954442.0,459.0,7.298339914996177e-05
369,3075569.0,1477.0,6.037764251232147e-05
370,314613.0,152.0,3.436919359955937e-05
371,3528939.0,1695.0,0.0058442289009690285
372,2291297.0,1100.0,7.161126268329099e-05
373,2669562.0,1282.0,0.00027558321016840637
374,2110792.0,1014.0,0.0008080670959316194
375,3546393.0,1703.0,0.0007804410997778177
376,1002230.0,482.0,0.0006558209424838424
377,2810309.0,1350.0,0.00026952155167236924
378,3193880.0,1534.0,0.14404068887233734
379,3102221.0,1490.0,5.368491201807046e-06
380,775159.0,373.0,0.00018857060058508068
381,859616.0,413.0,0.00014674061094410717
382,4109966.0,1974.0,1.3091740584059153e-05
383,1327492.0,638.0,0.0020447848364710808
384,1916683.0,921.0,0.000372243404854089
385,386439.0,186.0,2.9386442292889114e-06
386,2935444.0,1410.0,0.012376935221254826
387,2773201.0,1332.0,0.01249313447624445
388,1665243.0,800.0,5.7028464652830735e-05
389,2598264.0,1248.0,0.014205080457031727
390,2718505.0,1306.0,0.07144768536090851
391,1756459.0,844.0,0.0182025209069252
392,1321825.0,635.0,6.343726272461936e-05
393,3728293.0,1790.0,0.0007894265581853688
394,1472075.0,707.0,0.0002507836034055799
395,598324.0,288.0,0.0008957115933299065
396,1543351.0,741.0,0.013062722980976105
397,1317960.0,633.0,0.00011612279922701418
398,3488006.0,1675.0,0.00018917712441179901
399,3976105.0,1909.0,7.437694193868083e-07
400,1390866.0,668.0,0.00011579119018279016
401,3027462.0,1454.0,0.001524081570096314
402,1290938.0,620.0,0.0010035980958491564
403,1468423.0,705.0,0.0030797249637544155
404,2181336.0,1048.0,1.1291318742223666e-06
405,4027182.0,1934.0,0.022749904543161392
406,1362188.0,654.0,7.33201959519647e-05
407,3970172.0,1906.0,0.00014320932677946985
408,365919.0,176.0,1.5173710380622651e-05
409,2336366.0,1122.0,3.756161459023133e-05
410,2880800.0,1384.0,0.00016135659825522453
411,2348813.0,1128.0,0.00038380661862902343
412,59889.0,29.0,1.0346397175453603e-05
413,3490992.0,1676.0,0.001086704432964325
414,1629219.0,783.0,0.000630557129625231
415,3420181.0,1642.0,0.015805190429091454
416,2991516.0,1437.0,0.0010597914224490523
417,2664835.0,1280.0,0.000558300584089011
418,2623457.0,1260.0,0.0001600296818651259
419,3091333.0,1485.0,3.110995749011636e-05
420,2121101.0,1019.0,6.713710899930447e-05
421,246203.0,119.0,7.67683086451143e-05
422,3402156.0,1634.0,0.0019868051167577505
423,49523.0,24.0,0.021589990705251694
424,2620763.0,1259.0,0.0015196827007457614
425,3031703.0,1456.0,6.608913099626079e-05
426,729830.0,351.0,0.00012083823821740225
427,2513847.0,1207.0,6.595879676751792e-05
428,199154.0,96.0,6.37256889604032e-05
429,2430528.0,1167.0,0.0017828862182796001
430,405174.0,195.0,0.0001805877691367641
431,3450829.0,1657.0,0.00036865781294181943
432,2273495.0,1092.0,3.078076770179905e-05
433,1100053.0,529.0,1.3769302313448861e-05
434,1773413.0,852.0,0.0007732905796729028
435,3833936.0,1841.0,8.262745541287586e-05
436,3812541.0,1831.0,0.011449157260358334
437,693488.0,333.0,3.939558155252598e-06
438,2430713.0,1167.0,9.71025201579323e-07
439,3857266.0,1852.0,0.00012715828779619187
440,945856.0,455.0,3.4876750305556925e-06
441,1366048.0,656.0,0.0035104521084576845
442,895361.0,430.0,2.6599776902003214e-05
443,545761.0,263.0,3.343758362461813e-05
444,1409146.0,677.0,1.5849636838538572e-05
445,3629730.0,1743.0,0.10625557601451874
446,588019.0,283.0,0.16155941784381866
447,13919.0,7.0,0.18856273591518402
448,4115872.0,1976.0,2.0631310690077953e-05
449,186204.0,90.0,1.20567426620255e-06
450,2368633.0,1138.0,0.00032593574724160135
451,1084143.0,521.0,0.0023165440652519464
452,3151983.0,1514.0,0.3621945381164551
453,3027089.0,1454.0,0.0058465395122766495
454,3908074.0,1877.0,5.083065843791701e-05
455,1260317.0,606.0,0.0004686442553065717
456,2594246.0,1246.0,2.8768612537533045e-05
457,3478274.0,1670.0,0.0006460933946073055
458,3531847.0,1696.0,0.000576438382267952
459,2858363.0,1373.0,0.0064805191941559315
460,321584.0,155.0,2.4486318579874933e-05
461,3995311.0,1919.0,3.89027627534233e-06
462,2933061.0,1409.0,0.00012209388660266995
463,3623825.0,1740.0,0.00021099808509461582
464,2550161.0,1225.0,0.0057966155000030994
465,3414674.0,1640.0,0.012006133794784546
466,1260640.0,606.0,0.0007199685205705464
467,116601.0,56.0,0.024244599044322968
468,126007.0,61.0,0.000298041122732684
469,2011149.0,966.0,0.1473013013601303
470,695199.0,334.0,0.00045107753248885274
471,2947147.0,1415.0,0.0019766120240092278
472,3691190.0,1773.0,0.010208186693489552
473,2590777.0,1244.0,0.00011172008089488372
474,1675238.0,805.0,0.0003662638191599399
475,2182934.0,1048.0,6.685421976726502e-05
476,1805070.0,867.0,0.07571075856685638
477,2370771.0,1139.0,3.9709830161882564e-05
478,432934.0,208.0,5.80819232709473e-06
479,1422337.0,683.0,5.9217691159574315e-05
480,90397.0,44.0,0.06531878560781479
481,504893.0,243.0,0.00014886856661178172
482,647308.0,311.0,5.9674257499864325e-05
483,1875299.0,901.0,0.08114727586507797
484,1298153.0,624.0,0.02062205784022808
485,3981161.0,1912.0,2.6491326934774406e-05
486,1577225.0,758.0,0.005042752716690302
487,1790515.0,860.0,0.005510883405804634
488,3755443.0,1803.0,0.00028713973006233573
489,2891432.0,1389.0,0.0020491827744990587
490,1429906.0,687.0,8.929039177019149e-05
491,422209.0,203.0,0.0007141756941564381
492,577638.0,278.0,3.855734121316345e-06
493,1253305.0,602.0,0.00013369726366363466
494,17538.0,9.0,0.08717872947454453
495,945229.0,454.0,8.301713387481868e-05
496,720985.0,347.0,0.0001394278515363112
497,2169673.0,1042.0,0.00010762087185867131
498,1757091.0,844.0,0.04852381348609924
499,62905.0,31.0,7.040597211016575e-06
500,1426533.0,685.0,0.007227239198982716
501,2689863.0,1292.0,0.0004744307661894709
502,2018111.0,969.0,2.077550107060233e-06
503,1103559.0,530.0,0.0001468054106226191
504,2126620.0,1021.0,7.162601377785904e-06
505,516125.0,248.0,6.825844320701435e-05
506,1214025.0,583.0,0.000263288791757077
507,43036.0,21.0,4.450210781214992e-06
508,3286396.0,1578.0,0.00020742275228258222
509,943481.0,453.0,9.916691851685755e-06
510,1456974.0,700.0,1.5046121006889734e-06
511,2326346.0,1117.0,0.002150004729628563
512,4011165.0,1926.0,2.8721269700326957e-05
513,3238686.0,1555.0,6.046193448128179e-05
514,2453208.0,1178.0,0.00023258569126483053
515,1704835.0,819.0,0.004240207839757204
516,861943.0,414.0,0.00013026587839704007
517,3111923.0,1494.0,1.1755381819966715e-05
518,3528199.0,1694.0,7.399357127724215e-05
519,2608720.0,1253.0,1.1538220860529691e-05
520,2775955.0,1333.0,2.1292082692525582e-06
521,2945654.0,1415.0,0.0001487041445216164
522,240248.0,116.0,0.0008851210586726665
523,2085451.0,1002.0,0.0046211122535169125
524,1438517.0,691.0,0.0029267375357449055
525,179040.0,86.0,0.00014165346510708332
526,2698623.0,1296.0,0.00011154092499054968
527,2507606.0,1204.0,0.00020986808522138745
528,1301741.0,625.0,0.0018338835798203945
529,2053205.0,986.0,4.460978288989281e-06
530,1072157.0,515.0,0.008112371899187565
531,691860.0,333.0,8.877352229319513e-05
532,111442.0,54.0,0.0003219008503947407
533,1098328.0,528.0,0.0005290829576551914
534,1148288.0,552.0,9.44036291912198e-05
535,1522532.0,731.0,0.20791307091712952
536,1704431.0,819.0,0.0001739130384521559
537,1826317.0,877.0,0.00015104438352864236
538,28941.0,14.0,0.030022233724594116
539,2628682.0,1262.0,3.5766628570854664e-05
540,1238618.0,595.0,0.0002551046491134912
541,3583373.0,1721.0,8.441317913820967e-05
542,695665.0,334.0,0.0016206885920837522
543,2537514.0,1219.0,0.003181201172992587
544,4127407.0,1982.0,9.024954124470241e-06
545,1675808.0,805.0,0.0062055340968072414
546,1611382.0,774.0,0.0006759017123840749
547,739865.0,356.0,0.010110925883054733
548,891572.0,429.0,0.00010090501018567011
549,10517.0,6.0,1.7847577282736893e-06
550,2252707.0,1082.0,0.0004397261654958129
551,2952681.0,1418.0,4.440464635990793e-06
552,2085932.0,1002.0,6.245768599910662e-05
553,83561.0,41.0,0.010401828214526176
554,1874939.0,901.0,0.023625992238521576
555,4111016.0,1974.0,2.4867311367415823e-05
556,1627871.0,782.0,1.8748940419754945e-05
557,3825916.0,1837.0,0.003629517974331975
558,535415.0,258.0,8.605232869740576e-05
559,1390390.0,668.0,0.00016412706463597715
560,4066675.0,1953.0,1.381141282763565e-05
561,947634.0,455.0,8.501614523481749e-09
562,1722845.0,828.0,0.03196275979280472
563,1022249.0,491.0,9.453839447814971e-05
564,2360342.0,1134.0,0.05415170639753342
565,1021174.0,491.0,0.00025088904658332467
566,2396681.0,1151.0,0.0009718899382278323
567,3281335.0,1576.0,0.0001606974401511252
568,717193.0,345.0,0.04052117466926575
569,2497449.0,1199.0,0.0006335105281323195
570,3985083.0,1914.0,0.00014884641859680414
571,670968.0,323.0,0.002926552202552557
572,2932258.0,1408.0,2.5869670139400114e-07
573,3333084.0,1601.0,7.021154306130484e-05
574,1019775.0,490.0,0.14548008143901825
575,3841562.0,1845.0,1.2530867934401613e-05
576,3932526.0,1888.0,0.0003057360590901226
577,3257928.0,1565.0,0.00032180847483687103
578,3149763.0,1513.0,0.00015435912064276636
579,1808425.0,869.0,0.0010021018097177148
580,927780.0,446.0,0.2682415246963501
581,156542.0,76.0,9.854019481281284e-06
582,3867327.0,1857.0,0.0004689593333750963
583,396889.0,191.0,0.00125319289509207
584,1443623.0,694.0,0.00012977566802874207
585,1580281.0,759.0,0.0019985255785286427
586,3422164.0,1643.0,0.0004832811828237027
587,2467237.0,1185.0,3.7667791730200406e-07
588,3596835.0,1727.0,0.0012170120608061552
589,4032363.0,1936.0,0.001470082439482212
590,4160087.0,1998.0,0.0003042974858544767
591,1413821.0,679.0,0.0012268247082829475
592,2739491.0,1316.0,0.00016020082694012672
593,2047541.0,983.0,3.7506239891627047e-07
594,3634536.0,1745.0,0.0005064949509687722
595,3858858.0,1853.0,8.79208673723042e-05
596,498642.0,240.0,0.0019813321996480227
597,2631981.0,1264.0,0.0012289475416764617
598,288284.0,139.0,8.263789823104162e-06
599,1037360.0,499.0,0.0004941376391798258
600,18047.0,9.0,6.980737089179456e-05
601,1427221.0,686.0,3.298122828709893e-05
602,1220496.0,586.0,0.0009476975537836552
603,287601.0,139.0,0.034594688564538956
604,1201227.0,577.0,0.00021223411022219807
605,4072782.0,1956.0,0.0002947271859738976
606,83755.0,41.0,5.980950845696498e-06
607,2413075.0,1159.0,9.814179065870121e-06
608,3603961.0,1731.0,0.0002536018437240273
609,2691485.0,1293.0,0.001991557888686657
610,1474821.0,709.0,2.3229596990859136e-05
611,2111595.0,1014.0,0.002116294577717781
612,3601406.0,1729.0,0.0009989524260163307
613,3406247.0,1636.0,0.13694612681865692
614,615702.0,296.0,0.001752036390826106
615,2046271.0,983.0,8.491430344292894e-05
616,1297847.0,624.0,0.0002975706593133509
617,590487.0,284.0,0.00014474074123427272
618,291504.0,140.0,0.05675581097602844
619,2332290.0,1120.0,0.05207366868853569
